Date_Start,Start Time (Sask),Start Time (EDT),Away,Away Score,Home,Home Score,Status,Away Starter,Home Starter,Winner,Loser,Save,O/U,Over,Under,Away ML,Home ML,Home RL Spread,RL Away,RL Home
2025-03-30 14:35:00,12:35 PM,2:35 PM,Boston Red Sox,2,Texas Rangers,3,Final,Richard Fitts,Jacob deGrom,Shawn Armstrong,Richard Fitts,Luke Jackson,7.5,100,-120,+135,-160,-1.5,-160,+135
2025-03-30 16:10:00,2:10 PM,4:10 PM,Chicago Cubs,6,Arizona Diamondbacks,10,Final,Matthew Boyd,Eduardo Rodriguez,Justin Martinez,Eli Morgan,No Save,9.0,-105,-115,-110,-110,-1.5,-220,+180
2025-03-30 16:10:00,2:10 PM,4:10 PM,Chicago Cubs,6,Arizona Diamondbacks,10,Final,Matthew Boyd,Eduardo Rodriguez,Justin Martinez,Eli Morgan,No Save,7.5,105,-125,+150,-180,-1.5,-150,+125
2025-03-30 16:10:00,2:10 PM,4:10 PM,Athletics,1,Seattle Mariners,2,Final,JP Sears,Bryan Woo,Bryan Woo,JP Sears,Andrés Muñoz,9.0,-105,-115,-110,-110,-1.5,-220,+180
2025-03-30 16:10:00,2:10 PM,4:10 PM,Athletics,1,Seattle Mariners,2,Final,JP Sears,Bryan Woo,Bryan Woo,JP Sears,Andrés Muñoz,7.5,105,-125,+150,-180,-1.5,-150,+125
2025-03-30 19:10:00,5:10 PM,7:10 PM,Atlanta Braves,0,San Diego Padres,5,Final,AJ Smith-Shawver,Nick Pivetta,Nick Pivetta,AJ Smith-Shawver,No Save,8.0,-115,-105,+110,-130,-1.5,-190,+160
2025-03-31 14:10:00,12:10 PM,2:10 PM,Minnesota Twins,0,Chicago White Sox,9,Final,Chris Paddack,Martín Pérez,Martín Pérez,Chris Paddack,No Save,7.0,-120,100,-200,+165,+1.5,-115,-105
2025-03-31 14:10:00,12:10 PM,2:10 PM,Minnesota Twins,0,Chicago White Sox,9,Final,Chris Paddack,Martín Pérez,Martín Pérez,Chris Paddack,No Save,8.5,-115,-105,+100,-120,-1.5,-205,+170
2025-03-31 14:10:00,12:10 PM,2:10 PM,Kansas City Royals,11,Milwaukee Brewers,1,Final,Kris Bubic,Elvin Rodríguez,Kris Bubic,Elvin Rodríguez,No Save,7.0,-120,100,-200,+165,+1.5,-115,-105
2025-03-31 14:10:00,12:10 PM,2:10 PM,Kansas City Royals,11,Milwaukee Brewers,1,Final,Kris Bubic,Elvin Rodríguez,Kris Bubic,Elvin Rodríguez,No Save,8.5,-115,-105,+100,-120,-1.5,-205,+170
2025-03-31 14:35:00,12:35 PM,2:35 PM,Boston Red Sox,5,Baltimore Orioles,8,Final,Sean Newcomb,Cade Povich,Seranthony Domínguez,Sean Newcomb,No Save,9.5,-115,-105,+125,-150,-1.5,-160,+135
2025-03-31 15:05:00,1:05 PM,3:05 PM,Colorado Rockies,1,Philadelphia Phillies,6,Final,Germán Márquez,Cristopher Sánchez,Joe Ross,Scott Alexander,No Save,9.0,-105,-115,+255,-315,-1.5,+125,-150
2025-03-31 18:40:00,4:40 PM,6:40 PM,Texas Rangers,3,Cincinnati Reds,14,Final,Kumar Rocker,Brady Singer,Brady Singer,Kumar Rocker,No Save,8.5,-115,-105,-130,+110,+1.5,+125,-150
2025-03-31 18:40:00,4:40 PM,6:40 PM,Texas Rangers,3,Cincinnati Reds,14,Final,Kumar Rocker,Brady Singer,Brady Singer,Kumar Rocker,No Save,8.5,-115,-105,-190,+160,+1.5,-115,-105
2025-03-31 18:40:00,4:40 PM,6:40 PM,New York Mets,10,Miami Marlins,4,Final,David Peterson,Cal Quantrill,David Peterson,Cal Quantrill,No Save,8.5,-115,-105,-130,+110,+1.5,+125,-150
2025-03-31 18:40:00,4:40 PM,6:40 PM,New York Mets,10,Miami Marlins,4,Final,David Peterson,Cal Quantrill,David Peterson,Cal Quantrill,No Save,8.5,-115,-105,-190,+160,+1.5,-115,-105
2025-03-31 19:05:00,5:05 PM,7:05 PM,Pittsburgh Pirates,1,Tampa Bay Rays,6,Final,Carmen Mlodzinski,Drew Rasmussen,Drew Rasmussen,Carmen Mlodzinski,No Save,8.0,-120,100,+150,-180,-1.5,-135,+115
2025-03-31 19:07:00,5:07 PM,7:07 PM,Washington Nationals,2,Toronto Blue Jays,5,Final,Michael Soroka,Bowden Francis,Bowden Francis,Michael Soroka,Yimi García,8.5,-115,-105,+140,-165,-1.5,-150,+125
2025-03-31 19:45:00,5:45 PM,7:45 PM,Los Angeles Angels,5,St. Louis Cardinals,4,Final,Tyler Anderson,Miles Mikolas,Brock Burke,JoJo Romero,Ryan Johnson,8.0,-105,-115,+135,-160,-1.5,-160,+135
2025-03-31 20:10:00,6:10 PM,8:10 PM,San Francisco Giants,7,Houston Astros,2,Final,Jordan Hicks,Ronel Blanco,Jordan Hicks,Ronel Blanco,No Save,8.0,-105,-115,+110,-130,-1.5,-190,+160
2025-03-31 21:40:00,7:40 PM,9:40 PM,Cleveland Guardians,2,San Diego Padres,7,Final,Luis L. Ortiz,Kyle Hart,Kyle Hart,Luis L. Ortiz,No Save,7.5,-115,-105,+115,-135,-1.5,-185,+155
2025-03-31 21:40:00,7:40 PM,9:40 PM,Cleveland Guardians,2,San Diego Padres,7,Final,Luis L. Ortiz,Kyle Hart,Kyle Hart,Luis L. Ortiz,No Save,7.0,-115,-105,+100,-120,-1.5,-210,+175
2025-03-31 21:40:00,7:40 PM,9:40 PM,Detroit Tigers,9,Seattle Mariners,6,Final,Jackson Jobe,Emerson Hancock,Tyler Holton,Emerson Hancock,Brant Hurter,7.5,-115,-105,+115,-135,-1.5,-185,+155
2025-03-31 21:40:00,7:40 PM,9:40 PM,Detroit Tigers,9,Seattle Mariners,6,Final,Jackson Jobe,Emerson Hancock,Tyler Holton,Emerson Hancock,Brant Hurter,7.0,-115,-105,+100,-120,-1.5,-210,+175
2025-03-31 22:05:00,8:05 PM,10:05 PM,Chicago Cubs,18,Athletics,3,Final,Ben Brown,Joey Estes,Ben Brown,Joey Estes,Colin Rea,8.5,-115,-105,-160,+135,+1.5,+105,-125
2025-03-31 22:10:00,8:10 PM,10:10 PM,Atlanta Braves,1,Los Angeles Dodgers,6,Final,Grant Holmes,Tyler Glasnow,Tyler Glasnow,Grant Holmes,No Save,8.0,100,-120,+190,-230,-1.5,-105,-115
2025-04-01 18:40:00,4:40 PM,6:40 PM,Texas Rangers,1,Cincinnati Reds,0,Final,Nathan Eovaldi,Carson Spiers,Nathan Eovaldi,Carson Spiers,No Save,8.5,-115,-105,-150,+125,+1.5,+110,-130
2025-04-01 18:40:00,4:40 PM,6:40 PM,Texas Rangers,1,Cincinnati Reds,0,Final,Nathan Eovaldi,Carson Spiers,Nathan Eovaldi,Carson Spiers,No Save,7.5,-115,-105,-155,+130,+1.5,+115,-135
2025-04-01 18:40:00,4:40 PM,6:40 PM,New York Mets,2,Miami Marlins,4,Final,Kodai Senga,Sandy Alcantara,Sandy Alcantara,Kodai Senga,Anthony Bender,8.5,-115,-105,-150,+125,+1.5,+110,-130
2025-04-01 18:40:00,4:40 PM,6:40 PM,New York Mets,2,Miami Marlins,4,Final,Kodai Senga,Sandy Alcantara,Sandy Alcantara,Kodai Senga,Anthony Bender,7.5,-115,-105,-155,+130,+1.5,+115,-135
2025-04-01 19:05:00,5:05 PM,7:05 PM,Pittsburgh Pirates,0,Tampa Bay Rays,7,Final,Thomas Harrington,Shane Baz,Shane Baz,Thomas Harrington,No Save,9.0,-105,-115,+135,-160,-1.5,-150,+125
2025-04-01 19:05:00,5:05 PM,7:05 PM,Pittsburgh Pirates,0,Tampa Bay Rays,7,Final,Thomas Harrington,Shane Baz,Shane Baz,Thomas Harrington,No Save,8.5,-105,-115,-125,+105,+1.5,+135,-160
2025-04-01 19:05:00,5:05 PM,7:05 PM,Arizona Diamondbacks,7,New York Yankees,5,Final,Corbin Burnes,Will Warren,Shelby Miller,Mark Leiter Jr.,A.J. Puk,9.0,-105,-115,+135,-160,-1.5,-150,+125
2025-04-01 19:05:00,5:05 PM,7:05 PM,Arizona Diamondbacks,7,New York Yankees,5,Final,Corbin Burnes,Will Warren,Shelby Miller,Mark Leiter Jr.,A.J. Puk,8.5,-105,-115,-125,+105,+1.5,+135,-160
2025-04-01 19:07:00,5:07 PM,7:07 PM,Washington Nationals,3,Toronto Blue Jays,5,Final,Trevor Williams,José Berríos,Chad Green,Jose A. Ferrer,Jeff Hoffman,8.5,-115,-105,+140,-165,-1.5,-155,+130
2025-04-01 19:40:00,5:40 PM,7:40 PM,Minnesota Twins,8,Chicago White Sox,3,Final,Simeon Woods Richardson,Shane Smith,Louis Varland,Penn Murfee,No Save,7.5,100,-120,-165,+140,+1.5,+110,-130
2025-04-01 19:40:00,5:40 PM,7:40 PM,Minnesota Twins,8,Chicago White Sox,3,Final,Simeon Woods Richardson,Shane Smith,Louis Varland,Penn Murfee,No Save,8.5,-115,-105,+110,-130,-1.5,-205,+170
2025-04-01 19:40:00,5:40 PM,7:40 PM,Kansas City Royals,0,Milwaukee Brewers,5,Final,Michael Lorenzen,Chad Patrick,Abner Uribe,Michael Lorenzen,No Save,7.5,100,-120,-165,+140,+1.5,+110,-130
2025-04-01 19:40:00,5:40 PM,7:40 PM,Kansas City Royals,0,Milwaukee Brewers,5,Final,Michael Lorenzen,Chad Patrick,Abner Uribe,Michael Lorenzen,No Save,8.5,-115,-105,+110,-130,-1.5,-205,+170
2025-04-01 19:45:00,5:45 PM,7:45 PM,Los Angeles Angels,9,St. Louis Cardinals,7,Final,Kyle Hendricks,Matthew Liberatore,Ryan Johnson,Chris Roycroft,Ryan Zeferjahn,8.0,-110,-110,+115,-135,-1.5,-180,+150
2025-04-01 20:10:00,6:10 PM,8:10 PM,San Francisco Giants,3,Houston Astros,1,Final,Logan Webb,Hayden Wesneski,Logan Webb,Hayden Wesneski,Ryan Walker,8.0,-115,-105,-135,+115,+1.5,+125,-150
2025-04-01 21:40:00,7:40 PM,9:40 PM,Cleveland Guardians,0,San Diego Padres,7,Final,Logan Allen,Michael King,Michael King,Logan Allen,No Save,7.5,-105,-115,+145,-170,-1.5,-150,+125
2025-04-01 21:40:00,7:40 PM,9:40 PM,Cleveland Guardians,0,San Diego Padres,7,Final,Logan Allen,Michael King,Michael King,Logan Allen,No Save,7.0,105,-125,+150,-180,-1.5,-160,+135
2025-04-01 21:40:00,7:40 PM,9:40 PM,Detroit Tigers,4,Seattle Mariners,1,Final,Casey Mize,Logan Gilbert,Casey Mize,Logan Gilbert,Tommy Kahnle,7.5,-105,-115,+145,-170,-1.5,-150,+125
2025-04-01 21:40:00,7:40 PM,9:40 PM,Detroit Tigers,4,Seattle Mariners,1,Final,Casey Mize,Logan Gilbert,Casey Mize,Logan Gilbert,Tommy Kahnle,7.0,105,-125,+150,-180,-1.5,-160,+135
2025-04-01 22:05:00,8:05 PM,10:05 PM,Chicago Cubs,7,Athletics,4,Final,Justin Steele,Luis Severino,Justin Steele,Luis Severino,Ryan Pressly,8.0,-110,-110,-135,+115,+1.5,+125,-150
2025-04-01 22:10:00,8:10 PM,10:10 PM,Atlanta Braves,1,Los Angeles Dodgers,3,Final,Chris Sale,Dustin May,Anthony Banda,Chris Sale,Tanner Scott,7.5,100,-120,+105,-125,-1.5,-185,+155
2025-04-02 12:40:00,10:40 AM,12:40 PM,Texas Rangers,1,Cincinnati Reds,0,Final,Jack Leiter,Hunter Greene,Jack Leiter,Hunter Greene,Luke Jackson,8.5,-105,-115,+120,-140,-1.5,-185,+155
2025-04-02 13:10:00,11:10 AM,1:10 PM,Pittsburgh Pirates,4,Tampa Bay Rays,2,Final,Paul Skenes,Ryan Pepiot,Paul Skenes,Ryan Pepiot,Dennis Santana,7.0,-115,-105,-115,-105,+1.5,+150,-180
2025-04-02 13:10:00,11:10 AM,1:10 PM,Pittsburgh Pirates,4,Tampa Bay Rays,2,Final,Paul Skenes,Ryan Pepiot,Paul Skenes,Ryan Pepiot,Dennis Santana,7.5,-115,-105,+105,-125,-1.5,-210,+175
2025-04-02 13:10:00,11:10 AM,1:10 PM,Kansas City Royals,2,Milwaukee Brewers,3,Final,Cole Ragans,Freddy Peralta,Jared Koenig,Sam Long,No Save,7.0,-115,-105,-115,-105,+1.5,+150,-180
2025-04-02 13:10:00,11:10 AM,1:10 PM,Kansas City Royals,2,Milwaukee Brewers,3,Final,Cole Ragans,Freddy Peralta,Jared Koenig,Sam Long,No Save,7.5,-115,-105,+105,-125,-1.5,-210,+175
2025-04-02 13:15:00,11:15 AM,1:15 PM,Los Angeles Angels,5,St. Louis Cardinals,12,Final,Yusei Kikuchi,Sonny Gray,JoJo Romero,Ian Anderson,No Save,8.5,-115,-105,+125,-150,-1.5,-170,+145
2025-04-02 14:10:00,12:10 PM,2:10 PM,Minnesota Twins,6,Chicago White Sox,1,Final,Pablo López,Sean Burke,Pablo López,Sean Burke,No Save,7.0,-115,-105,-190,+160,+1.5,-110,-110
2025-04-02 15:07:00,1:07 PM,3:07 PM,Washington Nationals,2,Toronto Blue Jays,4,Final,MacKenzie Gore,Easton Lucas,Easton Lucas,MacKenzie Gore,Jeff Hoffman,8.0,-120,100,-110,-110,+1.5,+155,-185
2025-04-02 15:35:00,1:35 PM,3:35 PM,Chicago Cubs,10,Athletics,2,Final,Jameson Taillon,Jeffrey Springs,Jameson Taillon,Jeffrey Springs,No Save,8.5,-105,-115,+105,-125,-1.5,-210,+175
2025-04-02 16:10:00,2:10 PM,4:10 PM,Cleveland Guardians,2,San Diego Padres,5,Final,Ben Lively,Dylan Cease,Dylan Cease,Ben Lively,Robert Suarez,7.5,-115,-105,+155,-185,-1.5,-135,+115
2025-04-02 16:10:00,2:10 PM,4:10 PM,Cleveland Guardians,2,San Diego Padres,5,Final,Ben Lively,Dylan Cease,Dylan Cease,Ben Lively,Robert Suarez,6.5,-105,-115,-125,+105,+1.5,+150,-180
2025-04-02 16:10:00,2:10 PM,4:10 PM,Cleveland Guardians,2,San Diego Padres,5,Final,Ben Lively,Dylan Cease,Dylan Cease,Ben Lively,Robert Suarez,7.5,100,-120,+145,-170,-1.5,-150,+125
2025-04-02 16:10:00,2:10 PM,4:10 PM,Detroit Tigers,2,Seattle Mariners,3,Final,Tarik Skubal,Luis Castillo,Luis Castillo,Tarik Skubal,Andrés Muñoz,7.5,-115,-105,+155,-185,-1.5,-135,+115
2025-04-02 16:10:00,2:10 PM,4:10 PM,Detroit Tigers,2,Seattle Mariners,3,Final,Tarik Skubal,Luis Castillo,Luis Castillo,Tarik Skubal,Andrés Muñoz,6.5,-105,-115,-125,+105,+1.5,+150,-180
2025-04-02 16:10:00,2:10 PM,4:10 PM,Detroit Tigers,2,Seattle Mariners,3,Final,Tarik Skubal,Luis Castillo,Luis Castillo,Tarik Skubal,Andrés Muñoz,7.5,100,-120,+145,-170,-1.5,-150,+125
2025-04-02 16:10:00,2:10 PM,4:10 PM,San Francisco Giants,6,Houston Astros,3,Final,Landen Roupp,Framber Valdez,Randy Rodríguez,Framber Valdez,Camilo Doval,7.5,-115,-105,+155,-185,-1.5,-135,+115
2025-04-02 16:10:00,2:10 PM,4:10 PM,San Francisco Giants,6,Houston Astros,3,Final,Landen Roupp,Framber Valdez,Randy Rodríguez,Framber Valdez,Camilo Doval,6.5,-105,-115,-125,+105,+1.5,+150,-180
2025-04-02 16:10:00,2:10 PM,4:10 PM,San Francisco Giants,6,Houston Astros,3,Final,Landen Roupp,Framber Valdez,Randy Rodríguez,Framber Valdez,Camilo Doval,7.5,100,-120,+145,-170,-1.5,-150,+125
2025-04-02 16:40:00,2:40 PM,4:40 PM,New York Mets,6,Miami Marlins,5,Final,Clay Holmes,Connor Gillispie,José Buttó,Xzavion Curry,Huascar Brazobán,8.5,-110,-110,-220,+180,+1.5,-130,+110
2025-04-02 18:35:00,4:35 PM,6:35 PM,Boston Red Sox,3,Baltimore Orioles,0,Final,Garrett Crochet,Zach Eflin,Garrett Crochet,Zach Eflin,Aroldis Chapman,7.5,-115,-105,-130,+110,+1.5,+135,-160
2025-04-02 18:45:00,4:45 PM,6:45 PM,Colorado Rockies,1,Philadelphia Phillies,5,Final,Kyle Freeland,Zack Wheeler,Zack Wheeler,Kyle Freeland,No Save,7.0,-115,-105,+265,-330,-1.5,+115,-135
2025-04-02 19:05:00,5:05 PM,7:05 PM,Arizona Diamondbacks,4,New York Yankees,3,Final,Zac Gallen,Carlos Rodón,Zac Gallen,Carlos Rodón,A.J. Puk,8.0,100,-120,+125,-150,-1.5,-165,+140
2025-04-02 20:38:00,6:38 PM,8:38 PM,Atlanta Braves,5,Los Angeles Dodgers,6,Final,Bryce Elder,Blake Snell,Jack Dreyer,Raisel Iglesias,No Save,8.0,-120,100,+190,-230,-1.5,+100,-120
2025-04-03 13:05:00,11:05 AM,1:05 PM,Boston Red Sox,8,Baltimore Orioles,4,Final,Tanner Houck,Charlie Morton,Zack Kelly,Charlie Morton,No Save,9.5,-110,-110,+110,-130,-1.5,-190,+160
2025-04-03 13:05:00,11:05 AM,1:05 PM,Boston Red Sox,8,Baltimore Orioles,4,Final,Tanner Houck,Charlie Morton,Zack Kelly,Charlie Morton,No Save,10.0,-110,-110,+180,-220,-1.5,+100,-120
2025-04-03 13:05:00,11:05 AM,1:05 PM,Colorado Rockies,1,Philadelphia Phillies,3,Final,Antonio Senzatela,Taijuan Walker,Taijuan Walker,Antonio Senzatela,José Alvarado,9.5,-110,-110,+110,-130,-1.5,-190,+160
2025-04-03 13:05:00,11:05 AM,1:05 PM,Colorado Rockies,1,Philadelphia Phillies,3,Final,Antonio Senzatela,Taijuan Walker,Taijuan Walker,Antonio Senzatela,José Alvarado,10.0,-110,-110,+180,-220,-1.5,+100,-120
2025-04-03 16:10:00,2:10 PM,4:10 PM,Houston Astros,5,Minnesota Twins,2,Final,Hunter Brown,Joe Ryan,Hunter Brown,Joe Ryan,Josh Hader,7.0,-115,-105,+120,-140,-1.5,-200,+165
2025-04-03 19:05:00,5:05 PM,7:05 PM,Arizona Diamondbacks,7,New York Yankees,9,Final,Merrill Kelly,Carlos Carrasco,Carlos Carrasco,Merrill Kelly,Luke Weaver,9.5,100,-120,+120,-140,-1.5,-170,+145
2025-04-03 19:40:00,5:40 PM,7:40 PM,Cincinnati Reds,0,Milwaukee Brewers,1,Final,Nick Lodolo,Nestor Cortes,Nestor Cortes,Nick Lodolo,Joel Payamps,8.0,-115,-105,+100,-120,-1.5,-210,+175
2025-04-04 13:10:00,11:10 AM,1:10 PM,Chicago White Sox,4,Detroit Tigers,7,Final,Jonathan Cannon,Jack Flaherty,Jack Flaherty,Jonathan Cannon,No Save,7.0,-120,100,+200,-245,-1.5,-110,-110
2025-04-04 14:10:00,12:10 PM,2:10 PM,St. Louis Cardinals,9,Boston Red Sox,13,Final,Erick Fedde,Walker Buehler,Walker Buehler,Erick Fedde,Aroldis Chapman,9.5,-115,-105,+100,-120,-1.5,-200,+165
2025-04-04 14:20:00,12:20 PM,2:20 PM,San Diego Padres,1,Chicago Cubs,3,Final,Randy Vásquez,Shota Imanaga,Shota Imanaga,Randy Vásquez,Ryan Pressly,7.0,-110,-110,+145,-170,-1.5,-160,+135
2025-04-04 15:10:00,1:10 PM,3:10 PM,Toronto Blue Jays,0,New York Mets,5,Final,Kevin Gausman,Tylor Megill,Tylor Megill,Kevin Gausman,No Save,7.5,-105,-115,+115,-135,-1.5,-190,+160
2025-04-04 16:10:00,2:10 PM,4:10 PM,Athletics,6,Colorado Rockies,3,Final,Osvaldo Bido,Ryan Feltner,Noah Murdock,Angel Chivilli,Mason Miller,9.0,-110,-110,-115,-105,+1.5,+140,-165
2025-04-04 16:12:00,2:12 PM,4:12 PM,New York Yankees,9,Pittsburgh Pirates,4,Final,Max Fried,Mitch Keller,Max Fried,Mitch Keller,No Save,7.5,-115,-105,-180,+150,+1.5,+100,-120
2025-04-04 16:35:00,2:35 PM,4:35 PM,Seattle Mariners,9,San Francisco Giants,10,Final,Luis F. Castillo,Justin Verlander,Spencer Bivens,Carlos Vargas,No Save,8.0,-105,-115,+130,-155,-1.5,-165,+140
2025-04-04 18:45:00,4:45 PM,6:45 PM,Arizona Diamondbacks,6,Washington Nationals,4,Final,Brandon Pfaadt,Jake Irvin,Brandon Pfaadt,Jose A. Ferrer,Justin Martinez,8.5,-105,-115,-165,+140,+1.5,+105,-125
2025-04-04 18:45:00,4:45 PM,6:45 PM,Arizona Diamondbacks,6,Washington Nationals,4,Final,Brandon Pfaadt,Jake Irvin,Brandon Pfaadt,Jose A. Ferrer,Justin Martinez,8.0,-110,-110,-135,+115,+1.5,+120,-140
2025-04-04 18:45:00,4:45 PM,6:45 PM,Los Angeles Dodgers,2,Philadelphia Phillies,3,Final,Yoshinobu Yamamoto,Jesús Luzardo,Jesús Luzardo,Yoshinobu Yamamoto,Jordan Romano,8.5,-105,-115,-165,+140,+1.5,+105,-125
2025-04-04 18:45:00,4:45 PM,6:45 PM,Los Angeles Dodgers,2,Philadelphia Phillies,3,Final,Yoshinobu Yamamoto,Jesús Luzardo,Jesús Luzardo,Yoshinobu Yamamoto,Jordan Romano,8.0,-110,-110,-135,+115,+1.5,+120,-140
2025-04-04 19:15:00,5:15 PM,7:15 PM,Miami Marlins,0,Atlanta Braves,10,Final,Max Meyer,Spencer Schwellenbach,Spencer Schwellenbach,Max Meyer,No Save,7.5,-120,100,+205,-250,-1.5,-110,-110
2025-04-04 19:40:00,5:40 PM,7:40 PM,Baltimore Orioles,2,Kansas City Royals,8,Final,Dean Kremer,Seth Lugo,Seth Lugo,Dean Kremer,No Save,7.5,-115,-105,-115,-105,+1.5,+150,-180
2025-04-04 20:05:00,6:05 PM,8:05 PM,Tampa Bay Rays,2,Texas Rangers,5,Final,Zack Littell,Tyler Mahle,Tyler Mahle,Zack Littell,Luke Jackson,8.5,-110,-110,+115,-135,-1.5,-185,+155
2025-04-04 20:10:00,6:10 PM,8:10 PM,Cincinnati Reds,2,Milwaukee Brewers,3,Final,Nick Martinez,Tyler Alexander,Tyler Alexander,Nick Martinez,Trevor Megill,8.5,100,-120,+110,-130,-1.5,-200,+165
2025-04-04 21:38:00,7:38 PM,9:38 PM,Cleveland Guardians,8,Los Angeles Angels,6,Final,Gavin Williams,José Soriano,Tim Herrin,José Soriano,No Save,8.0,100,-120,-115,-105,+1.5,+145,-170
2025-04-05 13:10:00,11:10 AM,1:10 PM,Chicago White Sox,2,Detroit Tigers,7,Final,Davis Martin,Reese Olson,Reese Olson,Davis Martin,No Save,7.5,105,-125,+200,-245,-1.5,-115,-105
2025-04-05 14:10:00,12:10 PM,2:10 PM,Houston Astros,1,Minnesota Twins,6,Final,Spencer Arrighetti,Bailey Ober,Cole Sands,Spencer Arrighetti,No Save,7.5,-115,-105,+110,-130,-1.5,-205,+170
2025-04-05 14:20:00,12:20 PM,2:20 PM,San Diego Padres,1,Chicago Cubs,7,Final,Nick Pivetta,Matthew Boyd,Matthew Boyd,Nick Pivetta,No Save,6.5,-120,100,-105,-115,-1.5,-225,+185
2025-04-05 16:05:00,2:05 PM,4:05 PM,Arizona Diamondbacks,3,Washington Nationals,4,Final,Eduardo Rodriguez,Mitchell Parker,Mitchell Parker,Eduardo Rodriguez,Kyle Finnegan,9.0,-115,-105,-135,+115,+1.5,+125,-150
2025-04-05 16:05:00,2:05 PM,4:05 PM,Arizona Diamondbacks,3,Washington Nationals,4,Final,Eduardo Rodriguez,Mitchell Parker,Mitchell Parker,Eduardo Rodriguez,Kyle Finnegan,8.5,-105,-115,-105,-115,-1.5,-210,+175
2025-04-05 16:05:00,2:05 PM,4:05 PM,Arizona Diamondbacks,3,Washington Nationals,4,Final,Eduardo Rodriguez,Mitchell Parker,Mitchell Parker,Eduardo Rodriguez,Kyle Finnegan,9.5,-110,-110,-160,+135,+1.5,-105,-115
2025-04-05 16:05:00,2:05 PM,4:05 PM,Los Angeles Dodgers,3,Philadelphia Phillies,1,Final,Roki Sasaki,Aaron Nola,Anthony Banda,Aaron Nola,Tanner Scott,9.0,-115,-105,-135,+115,+1.5,+125,-150
2025-04-05 16:05:00,2:05 PM,4:05 PM,Los Angeles Dodgers,3,Philadelphia Phillies,1,Final,Roki Sasaki,Aaron Nola,Anthony Banda,Aaron Nola,Tanner Scott,8.5,-105,-115,-105,-115,-1.5,-210,+175
2025-04-05 16:05:00,2:05 PM,4:05 PM,Los Angeles Dodgers,3,Philadelphia Phillies,1,Final,Roki Sasaki,Aaron Nola,Anthony Banda,Aaron Nola,Tanner Scott,9.5,-110,-110,-160,+135,+1.5,-105,-115
2025-04-05 16:05:00,2:05 PM,4:05 PM,New York Yankees,10,Pittsburgh Pirates,4,Final,Marcus Stroman,Bailey Falter,Mark Leiter Jr.,Bailey Falter,No Save,9.0,-115,-105,-135,+115,+1.5,+125,-150
2025-04-05 16:05:00,2:05 PM,4:05 PM,New York Yankees,10,Pittsburgh Pirates,4,Final,Marcus Stroman,Bailey Falter,Mark Leiter Jr.,Bailey Falter,No Save,8.5,-105,-115,-105,-115,-1.5,-210,+175
2025-04-05 16:05:00,2:05 PM,4:05 PM,New York Yankees,10,Pittsburgh Pirates,4,Final,Marcus Stroman,Bailey Falter,Mark Leiter Jr.,Bailey Falter,No Save,9.5,-110,-110,-160,+135,+1.5,-105,-115
2025-04-05 16:10:00,2:10 PM,4:10 PM,Baltimore Orioles,8,Kansas City Royals,1,Final,Tomoyuki Sugano,Michael Wacha,Tomoyuki Sugano,Michael Wacha,No Save,8.0,-110,-110,-105,-115,-1.5,-220,+180
2025-04-05 19:05:00,5:05 PM,7:05 PM,Tampa Bay Rays,4,Texas Rangers,6,Final,Taj Bradley,Jacob deGrom,Robert Garcia,Mason Montgomery,Luke Jackson,7.5,-105,-115,+160,-190,-1.5,-150,+125
2025-04-05 19:10:00,5:10 PM,7:10 PM,Toronto Blue Jays,2,New York Mets,3,Final,Chris Bassitt,Griffin Canning,Edwin Díaz,Nick Sandlin,No Save,7.5,-115,-105,+115,-135,-1.5,-190,+160
2025-04-05 19:10:00,5:10 PM,7:10 PM,Toronto Blue Jays,2,New York Mets,3,Final,Chris Bassitt,Griffin Canning,Edwin Díaz,Nick Sandlin,No Save,8.0,-115,-105,+110,-130,-1.5,-205,+170
2025-04-05 19:10:00,5:10 PM,7:10 PM,Cincinnati Reds,11,Milwaukee Brewers,7,Final,Brady Singer,Elvin Rodríguez,Brady Singer,Elvin Rodríguez,No Save,7.5,-115,-105,+115,-135,-1.5,-190,+160
2025-04-05 19:10:00,5:10 PM,7:10 PM,Cincinnati Reds,11,Milwaukee Brewers,7,Final,Brady Singer,Elvin Rodríguez,Brady Singer,Elvin Rodríguez,No Save,8.0,-115,-105,+110,-130,-1.5,-205,+170
2025-04-05 19:15:00,5:15 PM,7:15 PM,Miami Marlins,4,Atlanta Braves,0,Final,Cal Quantrill,AJ Smith-Shawver,Cal Quantrill,AJ Smith-Shawver,No Save,8.5,-120,100,+210,-260,-1.5,+110,-130
2025-04-05 20:10:00,6:10 PM,8:10 PM,Athletics,7,Colorado Rockies,4,Final,JP Sears,Germán Márquez,JP Sears,Germán Márquez,Mason Miller,9.5,-105,-115,-110,-110,+1.5,+140,-165
2025-04-05 21:05:00,7:05 PM,9:05 PM,Seattle Mariners,1,San Francisco Giants,4,Final,Bryce Miller,Robbie Ray,Robbie Ray,Bryce Miller,Ryan Walker,7.5,-105,-115,+100,-120,-1.5,-210,+175
2025-04-05 21:38:00,7:38 PM,9:38 PM,Cleveland Guardians,4,Los Angeles Angels,10,Final,Tanner Bibee,Jack Kochanowicz,Jack Kochanowicz,Tanner Bibee,No Save,8.5,-125,105,-150,+125,+1.5,+115,-135
